URL,page_type,language,quality_score,classification,indexable,in_sitemap,reason,recommended_action
https://www.obd2hq.com/en,other,en,65,THIN,review,yes,Unclassified or low-signal page type.,Review manually before adding more similar URLs.
https://www.obd2hq.com/en/car-symptoms/fiat-egea-fuel-smell,make_model_hub,en,74,SILVER,yes,yes,Hub page supports discovery and internal linking.,Keep; improve internal links to recovery targets.
https://www.obd2hq.com/en/car-symptoms/fiat-egea-burning-oil-smell,make_model_hub,en,74,SILVER,yes,yes,Hub page supports discovery and internal linking.,Keep; improve internal links to recovery targets.
https://www.obd2hq.com/en/car-symptoms/fiat-egea-transmission-slipping,make_model_hub,en,74,SILVER,yes,yes,Hub page supports discovery and internal linking.,Keep; improve internal links to recovery targets.
https://www.obd2hq.com/en/car-symptoms/opel-astra-loss-of-power-causes-diagnosis,make_model_hub,en,74,SILVER,yes,yes,Hub page supports discovery and internal linking.,Keep; improve internal links to recovery targets.
https://www.obd2hq.com/en/car-symptoms/opel-astra-engine-noise,make_model_hub,en,74,SILVER,yes,yes,Hub page supports discovery and internal linking.,Keep; improve internal links to recovery targets.
https://www.obd2hq.com/en/car-symptoms/opel-astra-rough-idle,make_model_hub,en,74,SILVER,yes,yes,Hub page supports discovery and internal linking.,Keep; improve internal links to recovery targets.
https://www.obd2hq.com/en/car-symptoms/opel-astra-engine-shaking,make_model_hub,en,74,SILVER,yes,yes,Hub page supports discovery and internal linking.,Keep; improve internal links to recovery targets.
https://www.obd2hq.com/en/car-symptoms/opel-astra-check-engine-light,make_model_hub,en,74,SILVER,yes,yes,Hub page supports discovery and internal linking.,Keep; improve internal links to recovery targets.
https://www.obd2hq.com/en/car-symptoms/opel-astra-hard-start-causes,make_model_hub,en,74,SILVER,yes,yes,Hub page supports discovery and internal linking.,Keep; improve internal links to recovery targets.
https://www.obd2hq.com/en/car-symptoms/opel-astra-black-smoke,make_model_hub,en,74,SILVER,yes,yes,Hub page supports discovery and internal linking.,Keep; improve internal links to recovery targets.
https://www.obd2hq.com/en/car-symptoms/opel-astra-white-smoke,make_model_hub,en,74,SILVER,yes,yes,Hub page supports discovery and internal linking.,Keep; improve internal links to recovery targets.
https://www.obd2hq.com/en/car-symptoms/opel-astra-poor-fuel-economy,make_model_hub,en,74,SILVER,yes,yes,Hub page supports discovery and internal linking.,Keep; improve internal links to recovery targets.
https://www.obd2hq.com/en/car-symptoms/opel-astra-stalling-issues,make_model_hub,en,74,SILVER,yes,yes,Hub page supports discovery and internal linking.,Keep; improve internal links to recovery targets.
https://www.obd2hq.com/en/car-symptoms/opel-astra-engine-jerking,make_model_hub,en,74,SILVER,yes,yes,Hub page supports discovery and internal linking.,Keep; improve internal links to recovery targets.
https://www.obd2hq.com/en/car-symptoms/opel-astra-overheating,make_model_hub,en,74,SILVER,yes,yes,Hub page supports discovery and internal linking.,Keep; improve internal links to recovery targets.
https://www.obd2hq.com/en/car-symptoms/opel-astra-fuel-smell-causes-checks,make_model_hub,en,74,SILVER,yes,yes,Hub page supports discovery and internal linking.,Keep; improve internal links to recovery targets.
https://www.obd2hq.com/en/car-symptoms/opel-astra-oil-smell-diagnosis,make_model_hub,en,74,SILVER,yes,yes,Hub page supports discovery and internal linking.,Keep; improve internal links to recovery targets.
https://www.obd2hq.com/en/car-symptoms/opel-astra-transmission-slipping,make_model_hub,en,74,SILVER,yes,yes,Hub page supports discovery and internal linking.,Keep; improve internal links to recovery targets.
https://www.obd2hq.com/en/car-symptoms/peugeot-loss-of-power-causes-solutions,make_model_hub,en,74,SILVER,yes,yes,Hub page supports discovery and internal linking.,Keep; improve internal links to recovery targets.
https://www.obd2hq.com/en/car-symptoms/peugeot-engine-noise-diagnosis,make_model_hub,en,74,SILVER,yes,yes,Hub page supports discovery and internal linking.,Keep; improve internal links to recovery targets.
https://www.obd2hq.com/en/car-symptoms/peugeot-rough-idle-causes-and-checks,make_model_hub,en,74,SILVER,yes,yes,Hub page supports discovery and internal linking.,Keep; improve internal links to recovery targets.
https://www.obd2hq.com/en/car-symptoms/peugeot-engine-shaking,make_model_hub,en,74,SILVER,yes,yes,Hub page supports discovery and internal linking.,Keep; improve internal links to recovery targets.
https://www.obd2hq.com/en/car-symptoms/peugeot-check-engine-light-causes,make_model_hub,en,74,SILVER,yes,yes,Hub page supports discovery and internal linking.,Keep; improve internal links to recovery targets.
https://www.obd2hq.com/en/car-symptoms/peugeot-hard-start,make_model_hub,en,74,SILVER,yes,yes,Hub page supports discovery and internal linking.,Keep; improve internal links to recovery targets.
https://www.obd2hq.com/en/car-symptoms/peugeot-black-smoke-causes,make_model_hub,en,74,SILVER,yes,yes,Hub page supports discovery and internal linking.,Keep; improve internal links to recovery targets.
https://www.obd2hq.com/en/car-symptoms/peugeot-white-smoke-causes,make_model_hub,en,74,SILVER,yes,yes,Hub page supports discovery and internal linking.,Keep; improve internal links to recovery targets.
https://www.obd2hq.com/en/car-symptoms/peugeot-poor-fuel-economy-causes-and-solutions,make_model_hub,en,74,SILVER,yes,yes,Hub page supports discovery and internal linking.,Keep; improve internal links to recovery targets.
https://www.obd2hq.com/en/car-symptoms/peugeot-stalling-issues,make_model_hub,en,74,SILVER,yes,yes,Hub page supports discovery and internal linking.,Keep; improve internal links to recovery targets.
https://www.obd2hq.com/en/car-symptoms/peugeot-jerking-issues,make_model_hub,en,74,SILVER,yes,yes,Hub page supports discovery and internal linking.,Keep; improve internal links to recovery targets.
https://www.obd2hq.com/en/car-symptoms/peugeot-overheating,make_model_hub,en,74,SILVER,yes,yes,Hub page supports discovery and internal linking.,Keep; improve internal links to recovery targets.
https://www.obd2hq.com/en/car-symptoms/peugeot-fuel-odor-causes,make_model_hub,en,74,SILVER,yes,yes,Hub page supports discovery and internal linking.,Keep; improve internal links to recovery targets.
https://www.obd2hq.com/en/car-symptoms/peugeot-oil-smell-causes,make_model_hub,en,74,SILVER,yes,yes,Hub page supports discovery and internal linking.,Keep; improve internal links to recovery targets.
https://www.obd2hq.com/en/car-symptoms/peugeot-transmission-slipping-causes-checks,make_model_hub,en,74,SILVER,yes,yes,Hub page supports discovery and internal linking.,Keep; improve internal links to recovery targets.
https://www.obd2hq.com/en/car-symptoms/toyota-corolla-loss-of-power,make_model_hub,en,74,SILVER,yes,yes,Hub page supports discovery and internal linking.,Keep; improve internal links to recovery targets.
https://www.obd2hq.com/en/car-symptoms/toyota-corolla-engine-noise,make_model_hub,en,74,SILVER,yes,yes,Hub page supports discovery and internal linking.,Keep; improve internal links to recovery targets.
https://www.obd2hq.com/en/car-symptoms/toyota-corolla-rough-idle,make_model_hub,en,74,SILVER,yes,yes,Hub page supports discovery and internal linking.,Keep; improve internal links to recovery targets.
https://www.obd2hq.com/en/car-symptoms/toyota-corolla-engine-shaking,make_model_hub,en,74,SILVER,yes,yes,Hub page supports discovery and internal linking.,Keep; improve internal links to recovery targets.
https://www.obd2hq.com/en/car-symptoms/toyota-corolla-check-engine-light,make_model_hub,en,74,SILVER,yes,yes,Hub page supports discovery and internal linking.,Keep; improve internal links to recovery targets.
https://www.obd2hq.com/en/car-symptoms/toyota-corolla-hard-start,make_model_hub,en,74,SILVER,yes,yes,Hub page supports discovery and internal linking.,Keep; improve internal links to recovery targets.
https://www.obd2hq.com/en/car-symptoms/toyota-corolla-black-smoke-causes,make_model_hub,en,74,SILVER,yes,yes,Hub page supports discovery and internal linking.,Keep; improve internal links to recovery targets.
https://www.obd2hq.com/en/car-symptoms/toyota-corolla-white-smoke-causes-and-diagnostics,make_model_hub,en,74,SILVER,yes,yes,Hub page supports discovery and internal linking.,Keep; improve internal links to recovery targets.
https://www.obd2hq.com/en/car-symptoms/toyota-corolla-poor-fuel-economy,make_model_hub,en,74,SILVER,yes,yes,Hub page supports discovery and internal linking.,Keep; improve internal links to recovery targets.
https://www.obd2hq.com/en/car-symptoms/toyota-corolla-stalling-causes-and-diagnostics,make_model_hub,en,74,SILVER,yes,yes,Hub page supports discovery and internal linking.,Keep; improve internal links to recovery targets.
https://www.obd2hq.com/en/car-problem-finder,locale_hub,en,74,SILVER,yes,yes,Hub page supports discovery and internal linking.,Keep; improve internal links to recovery targets.
https://www.obd2hq.com/en/car-problem-finder/loss-of-power,problem_finder_detail,en,78,SILVER,yes,yes,Editorial diagnostic intent with localized content path.,Keep; strengthen if GSC shows impressions without clicks.
https://www.obd2hq.com/en/car-problem-finder/car-shaking,problem_finder_detail,en,78,SILVER,yes,yes,Editorial diagnostic intent with localized content path.,Keep; strengthen if GSC shows impressions without clicks.
https://www.obd2hq.com/en/car-problem-finder/car-jerks-while-driving,problem_finder_detail,en,78,SILVER,yes,yes,Editorial diagnostic intent with localized content path.,Keep; strengthen if GSC shows impressions without clicks.
https://www.obd2hq.com/en/car-problem-finder/rough-idle,problem_finder_detail,en,78,SILVER,yes,yes,Editorial diagnostic intent with localized content path.,Keep; strengthen if GSC shows impressions without clicks.
https://www.obd2hq.com/en/car-problem-finder/car-hard-to-start,problem_finder_detail,en,78,SILVER,yes,yes,Editorial diagnostic intent with localized content path.,Keep; strengthen if GSC shows impressions without clicks.
https://www.obd2hq.com/en/car-problem-finder/car-will-not-start,problem_finder_detail,en,78,SILVER,yes,yes,Editorial diagnostic intent with localized content path.,Keep; strengthen if GSC shows impressions without clicks.
https://www.obd2hq.com/en/car-problem-finder/engine-stalls,problem_finder_detail,en,78,SILVER,yes,yes,Editorial diagnostic intent with localized content path.,Keep; strengthen if GSC shows impressions without clicks.
https://www.obd2hq.com/en/car-problem-finder/poor-fuel-economy,problem_finder_detail,en,78,SILVER,yes,yes,Editorial diagnostic intent with localized content path.,Keep; strengthen if GSC shows impressions without clicks.
https://www.obd2hq.com/en/car-problem-finder/hesitation-on-acceleration,problem_finder_detail,en,78,SILVER,yes,yes,Editorial diagnostic intent with localized content path.,Keep; strengthen if GSC shows impressions without clicks.
https://www.obd2hq.com/en/car-problem-finder/car-in-limp-mode,problem_finder_detail,en,78,SILVER,yes,yes,Editorial diagnostic intent with localized content path.,Keep; strengthen if GSC shows impressions without clicks.
https://www.obd2hq.com/en/car-problem-finder/turbo-lag-or-no-boost,problem_finder_detail,en,78,SILVER,yes,yes,Editorial diagnostic intent with localized content path.,Keep; strengthen if GSC shows impressions without clicks.
https://www.obd2hq.com/en/car-problem-finder/engine-knocking,problem_finder_detail,en,78,SILVER,yes,yes,Editorial diagnostic intent with localized content path.,Keep; strengthen if GSC shows impressions without clicks.
https://www.obd2hq.com/en/car-problem-finder/noise-from-engine,problem_finder_detail,en,78,SILVER,yes,yes,Editorial diagnostic intent with localized content path.,Keep; strengthen if GSC shows impressions without clicks.
https://www.obd2hq.com/en/car-problem-finder/car-overheating,problem_finder_detail,en,78,SILVER,yes,yes,Editorial diagnostic intent with localized content path.,Keep; strengthen if GSC shows impressions without clicks.
https://www.obd2hq.com/en/car-problem-finder/engine-revs-go-up-and-down,problem_finder_detail,en,78,SILVER,yes,yes,Editorial diagnostic intent with localized content path.,Keep; strengthen if GSC shows impressions without clicks.
https://www.obd2hq.com/en/car-problem-finder/check-engine-light-on,problem_finder_detail,en,78,SILVER,yes,yes,Editorial diagnostic intent with localized content path.,Keep; strengthen if GSC shows impressions without clicks.
https://www.obd2hq.com/en/car-problem-finder/check-engine-light-flashing,problem_finder_detail,en,78,SILVER,yes,yes,Editorial diagnostic intent with localized content path.,Keep; strengthen if GSC shows impressions without clicks.
https://www.obd2hq.com/en/car-problem-finder/oil-pressure-light-on,problem_finder_detail,en,78,SILVER,yes,yes,Editorial diagnostic intent with localized content path.,Keep; strengthen if GSC shows impressions without clicks.
https://www.obd2hq.com/en/car-problem-finder/battery-light-on,problem_finder_detail,en,78,SILVER,yes,yes,Editorial diagnostic intent with localized content path.,Keep; strengthen if GSC shows impressions without clicks.
https://www.obd2hq.com/en/car-problem-finder/abs-light-on,problem_finder_detail,en,78,SILVER,yes,yes,Editorial diagnostic intent with localized content path.,Keep; strengthen if GSC shows impressions without clicks.
https://www.obd2hq.com/en/car-problem-finder/brake-warning-light,problem_finder_detail,en,78,SILVER,yes,yes,Editorial diagnostic intent with localized content path.,Keep; strengthen if GSC shows impressions without clicks.
https://www.obd2hq.com/en/car-problem-finder/airbag-light-on,problem_finder_detail,en,78,SILVER,yes,yes,Editorial diagnostic intent with localized content path.,Keep; strengthen if GSC shows impressions without clicks.
https://www.obd2hq.com/en/car-problem-finder/tire-pressure-light-on,problem_finder_detail,en,78,SILVER,yes,yes,Editorial diagnostic intent with localized content path.,Keep; strengthen if GSC shows impressions without clicks.
https://www.obd2hq.com/en/car-problem-finder/coolant-warning-light,problem_finder_detail,en,78,SILVER,yes,yes,Editorial diagnostic intent with localized content path.,Keep; strengthen if GSC shows impressions without clicks.
https://www.obd2hq.com/en/car-problem-finder/dpf-warning-light,problem_finder_detail,en,78,SILVER,yes,yes,Editorial diagnostic intent with localized content path.,Keep; strengthen if GSC shows impressions without clicks.
https://www.obd2hq.com/en/car-problem-finder/glow-plug-light-flashing,problem_finder_detail,en,78,SILVER,yes,yes,Editorial diagnostic intent with localized content path.,Keep; strengthen if GSC shows impressions without clicks.
https://www.obd2hq.com/en/car-problem-finder/white-smoke,problem_finder_detail,en,78,SILVER,yes,yes,Editorial diagnostic intent with localized content path.,Keep; strengthen if GSC shows impressions without clicks.
https://www.obd2hq.com/en/car-problem-finder/black-smoke-from-exhaust,problem_finder_detail,en,78,SILVER,yes,yes,Editorial diagnostic intent with localized content path.,Keep; strengthen if GSC shows impressions without clicks.
https://www.obd2hq.com/en/car-problem-finder/blue-smoke-from-exhaust,problem_finder_detail,en,78,SILVER,yes,yes,Editorial diagnostic intent with localized content path.,Keep; strengthen if GSC shows impressions without clicks.
https://www.obd2hq.com/en/car-problem-finder/fuel-smell-in-car,problem_finder_detail,en,78,SILVER,yes,yes,Editorial diagnostic intent with localized content path.,Keep; strengthen if GSC shows impressions without clicks.
https://www.obd2hq.com/en/car-problem-finder/burning-oil-smell,problem_finder_detail,en,78,SILVER,yes,yes,Editorial diagnostic intent with localized content path.,Keep; strengthen if GSC shows impressions without clicks.
